"db_id","article_id","resource_name","access","available","unavailable_message","available_update_date","notes","article_year","citations","status","debut_yr","total_articles","total_citations","article_status"
"MBDC0297",2775,"NCBI Taxonomy","http://www.ncbi.nlm.nih.gov/taxonomy","yes","not_applicable","unknown","not_applicable",2015,18,"yes",2012,2,177,"update"
"MBDC0299",713,"RIDOM","http://www.ridom.de/","yes","not_applicable","2016","not_applicable",2002,96,"yes",2002,1,96,"debut"
"MBDC0300",662,"SWEET-DB","http://www.dkfz.de/spec2/sweetdb/nar/","no","not found","not_applicable","not_applicable",2002,62,"no",2002,1,62,"debut"
"MBDC0303",690,"VirOligo","http://viroligo.okstate.edu/","yes","not_applicable","2015","not_applicable",2002,14,"yes",2002,1,14,"debut"
"MBDC0304",826,"WorfDB: Worm ORFeome DataBase","http://worfdb.dfci.harvard.edu","yes","not_applicable","unknown","not_applicable",2003,30,"yes",2003,1,30,"debut"
"MBDC0307",723,"yMGV: yeast Microarray Global Viewer","http://transcriptome.ens.fr/ymgv","no","related generic reseach institution site redirect","not_applicable","not_applicable",2002,23,"no",2002,2,29,"debut"
"MBDC0309",719,"S/MARt DB","http://transfac.gbf.de/SMARtDB/","no","can't be reached","not_applicable","not_applicable",2002,47,"no",2002,1,47,"debut"
"MBDC0311",1467,"TransportDB","http://www.membranetransport.org/","yes","not_applicable","unknown","not_applicable",2007,208,"yes",2004,2,353,"update"
"MBDC0312",1002,"trome","http://www.ch.embnet.org/software/fetch.html","yes","not_applicable","not_applicable","not_applicable",2004,5,"yes",2004,1,5,"debut"
"MBDC0313",2516,"TropGENE-DB","http://tropgenedb.cirad.fr","yes","not_applicable","unknown","not_applicable",2013,8,"yes",2004,2,24,"update"
"MBDC0314",1033,"TrSDB: TranScout Database","http://ibb.uab.es/trsdb","yes","not_applicable","2004","not_applicable",2004,11,"yes",2004,1,11,"debut"
"MBDC0315",2997,"TTD: Therapeutic Target Database","http://bidd.nus.edu.sg/group/ttd/ttd.asp","no","service unavailable","not_applicable","not_applicable",2016,4,"yes",2002,5,496,"update"
"MBDC0316",1650,"UCSC Genome Browser Database","http://genome.ucsc.edu/","yes","not_applicable","2017","not_applicable",2008,393,"yes",2003,13,4500,"update"
"MBDC0318",1896,"Uniprot: Universal Protein Resource","http://www.uniprot.org","yes","not_applicable","2017","not_applicable",2010,727,"yes",2004,12,7709,"update"
"MBDC0322",1708,"GTOP: Genomes TO Protein","http://spock.genes.nig.ac.jp/~genome/gtop.html","yes","not_applicable","2010","not_applicable",2009,22,"yes",2002,2,79,"update"
"MBDC0324",683,"HOWDY","http://www-alis.tokyo.jst.go.jp/HOWDY/","no","can't be reached","not_applicable","not_applicable",2002,6,"no",2002,1,6,"debut"
"MBDC0328",2277,"GeneDB","http://www.genedb.org/","yes","not_applicable","unknown","not_applicable",2012,96,"yes",2004,2,274,"update"
"MBDC0329",1081,"GeneNet","http://wwwmgs.bionet.nsc.ru/mgs/gnw/genenet/","yes","not_applicable","unknown","not_applicable",2005,16,"yes",2002,2,32,"update"
"MBDC0330",1032,"GenePaint.org","http://www.genepaint.org","yes","not_applicable","2016","not_applicable",2004,289,"yes",2004,1,289,"debut"
"MBDC0331",1241,"MODBASE","http://salilab.org/modbase","yes","not_applicable","2013","not_applicable",2006,169,"yes",2000,7,802,"update"
"MBDC0336",678,"RiceGAAS","http://RiceGAAS.dna.affrc.go.jp/","yes","not_applicable","unknown","Service Status; THIS WEB SITE WILL BE CLOSED IN MARCH, 2017.",2002,102,"yes",2002,1,102,"debut"
"MBDC0337",843,"CORG: Comparative Regulatory Genomics","http://corg.molgen.mpg.de","no","can't be reached","not_applicable","not_applicable",2003,57,"no",2003,2,58,"debut"
"MBDC0338",781,"EMBL-EBI ArrayExpress","http://www.ebi.ac.uk/arrayexpress","yes","not_applicable","2016","not_applicable",2003,523,"yes",2003,7,1868,"debut"
"MBDC0339",850,"MEPD: Medaka Expression Pattern Database ","http://medaka.dsp.jst.go.jp/MEPD","no","can't be reached","not_applicable","not_applicable",2003,18,"yes",2003,2,19,"debut"
"MBDC0340",339,"TRANSFAC","http://transfac.gbf.de/","no","can't be reached","not_applicable","not_applicable",1999,263,"yes",1996,8,6114,"update"
"MBDC0341",1201,"TRANSPATH","http://www.gene-regulation.com/pub/databases.html","yes","not_applicable","unknown","not_applicable",2006,82,"yes",2003,2,146,"update"
"MBDC0342",449,"YIDB: Yeast Intron DataBase","http://www.embl-heidelberg.de/Externallnfo/seraphin/yidb.html","no","not found","not_applicable","not_applicable",2000,34,"no",2000,1,34,"debut"
"MBDC0345",682,"TRANSCompel","http://www.gene-regulation.com/pub/databases.html#transcompel","yes","not_applicable","2005","not_applicable",2002,88,"yes",2002,1,88,"debut"
"MBDC0350",789,"GeneCards","http://bioinfo.weizmann.ac.il/cards/","no","not found","not_applicable","not_applicable",2003,24,"no",2003,1,24,"debut"
"MBDC0351",808,"GPI: GenoPlante-Info","http://genoplante-info.infobiogen.fr/","no","can't be reached","not_applicable","not_applicable",2003,24,"no",2003,1,24,"debut"
"MBDC0352",867,"HGT-DB: Horizontal Gene Transfer DataBase","http://www.fut.es/~debb/HGT","no","service unavailable","not_applicable","not_applicable",2003,168,"no",2003,1,168,"debut"
"MBDC0354",818,"PEDANT","http://pedant-gsf.de","no","can't be reached","not_applicable","not_applicable",2003,94,"no",2003,4,215,"debut"
"MBDC0355",1696,"PlantGDB: Genome DataBase","http://www.plantgdb.org/","yes","not_applicable","2012","Funding; “PlantGDB's NSF funding has ended and the website is no longer being updated. However, you can check out a related project from the Brendel Lab, xGDBvm …”",2008,131,"yes",2004,2,227,"update"
"MBDC0356",798,"RTPrimerDB","http://www.realtimeprimerdatabase.ht.st","no","can't be reached","not_applicable","not_applicable",2003,164,"yes",2003,3,332,"debut"
"MBDC0357",596,"SGD: Saccharomyces Genome Database","genome-www.stanford.edu/Saccharomyces/","yes","not_applicable","2017","Link; that is the correct URL as in PDF and it does redirect properly",2001,48,"yes",1998,14,2094,"update"
"MBDC0358",774,"SOURCE","http://source.stanford.edu","yes","not_applicable","2015","not_applicable",2003,333,"yes",2003,1,333,"debut"
"MBDC0359",1633,"ToxoDB","http://ToxoDB.org","yes","not_applicable","2017","not_applicable",2008,200,"yes",2003,2,326,"update"
"MBDC0362",255,"IARC p53 Database","http://www.iarc.fr/p53/homepage.htm","no","not found","not_applicable","Provenance; database of these mutations was initiated by M. Hollstein and C. C. Harris in 1990",1998,379,"no",1998,1,379,"debut"
"MBDC0364",717,"CSDBase: Cold Shock Domain","http://www.chemie.uni-marburg.de/∼csdbase/","no","related generic reseach institution site redirect","not_applicable","not_applicable",2002,12,"no",2002,1,12,"debut"
"MBDC0365",516,"HIVdb: HIV Drug Resistance Database","http://hivdb.stanford.edu","yes","not_applicable","2016","not_applicable",2000,62,"yes",1999,4,655,"update"
"MBDC0366",789,"HORDE: Human Olfactory Receptor Data Explora-torium","http://bioinfo.weizmann.ac.il/HORDE","no","not found","not_applicable","not_applicable",2003,24,"no",2003,1,24,"debut"
"MBDC0367",2815,"EMBL-EBI IPD: Immuno Polymorphism Database","http://www.ebi.ac.uk/ipd/","yes","not_applicable","unknown","not_applicable",2015,219,"yes",2005,4,518,"update"
"MBDC0368",785,"Lipase Engineering Database","http://www.led.uni-stuttgart.de","yes","not_applicable","2009","not_applicable",2003,111,"yes",2003,1,111,"debut"
"MBDC0369",814,"NPD: Nuclear Protein Database","http://npd.hgu.mrc.ac.uk","yes","not_applicable","unknown","not_applicable",2003,67,"yes",2003,1,67,"debut"
"MBDC0371",560,"PlantsP","http://PlantsP.sdsc.edu","yes","not_applicable","2011","not_applicable",2001,47,"yes",2001,2,70,"debut"
"MBDC0372",822,"SDAP: Structural Database of Allergenic Proteins","http://fermi.utmb.edu/SDAP","yes","not_applicable","unknown","not_applicable",2003,125,"yes",2003,1,125,"debut"
"MBDC0374",835,"ASC: Active Sequences Collection","http://crisceb.unina2.it/ASC/","no","blank page","not_applicable","not_applicable",2003,22,"no",2003,1,22,"debut"
"MBDC0375",800,"NESbase: Nuclear Export Signal database ","http://www.cbs.dtu.dk/databases/NESbase/","yes","not_applicable","2016","not_applicable",2003,155,"yes",2003,1,155,"debut"
"MBDC0376",842,"NLSdb: Nuclear Localization Signals Database","http://cubic.bioc.columbia.edu/db/NLSdb/","no","can't be reached","not_applicable","not_applicable",2003,107,"no",2003,1,107,"debut"
"MBDC0378",2214,"Database for Bacterial Group II Introns","http://webapps2.ucalgary.ca/~groupii/index.html#","no","not found","not_applicable","Access - Failure Notes; page has 6 linkes for tables that 404 when clicked",2012,37,"no",2012,1,37,"debut"
"MBDC0380",555,"NCIR: Non-Canonical Interactions in known RNA structures","http://prion.bchs.uh.edu/","no","can't be reached","not_applicable","not_applicable",2000,77,"no",2000,2,160,"debut"
"MBDC0381",366,"ncRNAdb: Noncoding RNAs database","http://www.man.poznan.pl/5SData/ncRNA/index.html","yes","not_applicable","unknown","not_applicable",1999,54,"yes",1999,5,285,"debut"
"MBDC0382",1125,"Rfam","http://www.sanger.ac.uk/Software/Rfam/","yes","not_applicable","2017","not_applicable",2005,740,"yes",2003,6,2519,"update"
"MBDC0383",864,"SubViral RNA","http://penelope.med.usherb.ca/subviral","no","can't be reached","not_applicable","not_applicable",2003,23,"no",2003,1,23,"debut"
"MBDC0384",827,"CADB: Confrontation Angles Database","http://144.16.71.148/cadb/","no","can't be reached","not_applicable","not_applicable",2003,10,"no",2003,1,10,"debut"
"MBDC0386",813,"DSMM: Database of Simulated Molecular Motions","http://projects.villa-bosch.de/mcm/database/dsmm","yes","not_applicable","unknown","Service Status; This database is for reference only and no longer maintained.",2003,9,"yes",2003,1,9,"debut"
"MBDC0389",1818,"EMBL-EBI GOA: Gene Ontology Annotation Database","http://www.ebi.ac.uk/goa","yes","not_applicable","2016","not_applicable",2009,355,"yes",2004,3,954,"update"
"MBDC0390",833,"ProbeBase","http://www.probebase.net","yes","not_applicable","unknown","not_applicable",2003,313,"yes",2003,3,637,"debut"
"MBDC0391",3037,"NCBI Reference Sequences: RefSeq","http://www.ncbi.nlm.nih.gov/refseq/","yes","not_applicable","2017","not_applicable",2016,17,"yes",2003,9,3655,"update"
"MBDC0392",1665,"PharmGKB","www.pharmgkb.org","yes","not_applicable","unknown","not_applicable",2008,51,"yes",2002,2,220,"update"
"MBDC0395",974,"STCDB:  Signal Transduction Classification Database","http://www.techfak.uni-bielefeld.de/~mchen/STCDB","no","not found","not_applicable","not_applicable",2004,5,"no",2004,1,5,"debut"
"MBDC0396",754,"euGenes","http://iubio.bio.indiana.edu/eugenes/","yes","not_applicable","2012","not_applicable",2002,36,"yes",2002,1,36,"debut"
"MBDC0399",2125,"VKCDB: Voltage-gated K+ Channel DataBase","http://vkcdb.biology.ualberta.ca","yes","not_applicable","unknown","not_applicable",2011,10,"yes",2011,1,10,"debut"
"MBDC0403",937,"ACLAME: A CLAssification of Mobile genetic Elements","http://aclame.ulb.ac.be","yes","not_applicable","2009","not_applicable",2004,102,"yes",2004,2,180,"debut"
"MBDC0408",3025,"APD: Antimicrobial Peptide Database","http://aps.unmc.edu/AP/","yes","not_applicable","2016","not_applicable",2016,12,"yes",2004,3,861,"update"
"MBDC0409",1029,"ApiEST-DB","http://www.cbil.upenn.edu/paradbsservlet/","no","related generic reseach institution site redirect","not_applicable","not_applicable",2004,24,"no",2004,1,24,"debut"
"MBDC0410",965,"AppaDB","http://appadb.eb.tuebingen.mpg.de","no","related generic reseach institution site redirect","not_applicable","not_applicable",2004,4,"no",2004,1,4,"debut"
"MBDC0411",951,"Aptamer database","http://aptamer.icmb.utexas.edu","no","can't be reached","not_applicable","not_applicable",2004,129,"no",2004,1,129,"debut"
"MBDC0413",2753,"ArchDB","http://sbi.imim.es/archdb","yes","not_applicable","2014","not_applicable",2014,12,"yes",2004,2,66,"update"
"MBDC0415",1208,"ASAP: A Systematic Annotation Package","https://asap.ahabs.wisc.edu/asap/logon.php","yes","not_applicable","unknown","not_applicable",2006,45,"yes",2003,2,165,"update"
"MBDC0418",979,"BGI-RIS: Beijing Genomics Institute Rice Information System","http://rise.genomics.org.cn/","yes","not_applicable","2010","not_applicable",2004,79,"yes",2004,1,79,"debut"
"MBDC0420",3062,"BioCyc","BioCyc.org","yes","not_applicable","2016","not_applicable",2016,5,"yes",2008,5,619,"update"
"MBDC0421",2066,"BRENDA: BRaunschweig ENzyme Database","http://www.brenda-enzymes.org","yes","not_applicable","2016","not_applicable",2011,249,"yes",2002,7,1407,"update"
"MBDC0425",2295,"CADRE: Central Aspergillus Data Repository","http://www.cadre-genomes.org.uk","yes","not_applicable","2011","not_applicable",2012,24,"yes",2004,2,76,"update"
"MBDC0427",888,"CATMA: Complete Arabidopsis Transcriptome MicroArray","http://www.catma.org/","yes","not_applicable","unknown","Disambiguation; related but different from CATdb: Complete Arabidopsis Transcriptome Database",2003,121,"yes",2003,1,121,"debut"
"MBDC0428",980,"CCDB: CyberCell Database","http://redpoll.pharmacy.ualberta-ca/CCDB","no","can't be reached","not_applicable","not_applicable",2004,131,"no",2004,1,131,"debut"
"MBDC0431",1116,"CGED: Cancer Gene Expression Database","http://cged.hgc.jp","no","can't be reached","not_applicable","not_applicable",2005,29,"no",2005,1,29,"debut"
"MBDC0432",1021,"CleanEx","http://www.cleanex.isb-sib.ch/","no","can't be reached","not_applicable","not_applicable",2004,26,"no",2004,2,33,"debut"
"MBDC0434",895,"CnidBase","http://cnidbase.bu.edu/","no","can't be reached","not_applicable","not_applicable",2003,13,"no",2003,1,13,"debut"
"MBDC0436",950,"coliBASE","http://colibase.bham.ac.uk","no","can't be reached","not_applicable","not_applicable",2004,52,"no",2004,1,52,"debut"
"MBDC0439",1257,"CryptoDB: Cryptosporidium Genomics Resource","http://CryptoDB.org","yes","not_applicable","2016","not_applicable",2006,70,"yes",2004,2,108,"update"
"MBDC0440",975,"EMBL-EBI CSA: Catalytic Site Atlas","http://www.ebi.ac.uk/thornton-srv/databases/CSA","yes","not_applicable","2013","not_applicable",2004,444,"yes",2004,2,494,"debut"
"MBDC0441",1123,"CYGD: Comprehensive Yeast Genome Database","http://mips.gsf.de/genre/proj/yeast/","no","not found","not_applicable","not_applicable",2005,217,"no",2005,1,217,"debut"
"MBDC0442",571,"EMBL-EBI Dali","http://www.ebi.ac.uk/dali/domain","yes","not_applicable","unknown","Access - Transfer/Redirect; redirected to EBI PDBeFold",2001,120,"yes",1997,4,1184,"update"
"MBDC0444",1017,"DBSubLoc: Database of protein subcellular localization","http://www.bioinfo.tsinghua.edu.cn/dbsubloc.html","no","can't be reached","not_applicable","not_applicable",2004,41,"no",2004,1,41,"debut"
"MBDC0445",2604,"DEG: Database of Essential Genes","http://tubic.tju.edu.cn/deg/","yes","not_applicable","2016","not_applicable",2014,81,"yes",2004,3,489,"update"
"MBDC0446",1750,"dictyBase","http://dictybase.org","yes","not_applicable","2016","not_applicable",2009,41,"yes",2002,6,235,"update"
"MBDC0447",1412,"DisProt: Database of Protein Disorder ","http://www.disprot.org","yes","not_applicable","2016","not_applicable",2007,473,"yes",2007,1,473,"debut"
"MBDC0448",1010,"Domlns: DOMain INSertion","http://stash.mrc-lmb.cam.ac.uk/Domlns","no","can't be reached","not_applicable","not_applicable",2004,13,"no",2004,1,13,"debut"
"MBDC0456",3059,"PDBe: Protein Data Bank in Europe","http://pdbe.org","yes","not_applicable","2017","not_applicable",2016,6,"yes",2010,5,211,"update"
"MBDC0460",1036,"ERGDB: Estrogen Responsive Genes Database","http://sdmc.i2r.a-star.edu.sg/ergdb/cgi-bin/explore.pl","no","can't be reached","not_applicable","not_applicable",2004,63,"no",2004,1,63,"debut"
"MBDC0461",815,"ERGO","http://ergo.integratedgenomics.com/ERGO/","yes","not_applicable","2014","Access - Other; ERGO is provided only under subscription",2003,171,"yes",2003,1,171,"debut"
"MBDC0463",420,"European Ribosomal RNA Database","http://rrna.uia.ac.be/","no","can't be reached","not_applicable","Naming; large ribosomal subunit RNA database (De Wachter)",1999,64,"yes",1991,17,2134,"update"
"MBDC0464",1024,"EyeSite","http://eyesite.cryst.bbk.ac.uk/","yes","not_applicable","unknown","not_applicable",2004,4,"yes",2004,1,4,"debut"
"MBDC0465",2188,"FANTOM DB","http://fantom.gsc.riken.jp/4/","yes","not_applicable","2010","not_applicable",2011,28,"yes",2002,2,68,"update"
"MBDC0467",957,"Flytrap","http://flytrap.med.yale.edu","no","discontinued notice","not_applicable","Service Status; Provenance; Access - Transfer/Redirect; The original FlyTrap web database has retired after long service. All internet traffic to the original FlyTrap database now directs here. Below you will find information about the Project and lists of the FlyTrap stocks that are still available from stock centers. If you need more information about the lines or specific FlyTrap images, please contact the Cooley lab with your questions: kathleen.ayers@yale.edu ",2004,85,"no",2004,1,85,"debut"
"MBDC0472",3065,"Gene3D","http://gene3d.biochem.ucl.ac.uk","yes","not_applicable","2016","not_applicable",2016,0,"yes",2003,8,280,"update"
"MBDC0481",942,"CMHD: Centre for Modeling Human Disease","http://www.cmhd.ca/sub/genetrap.asp","yes","not_applicable","unknown","not_applicable",2004,24,"yes",2004,1,24,"debut"
"MBDC0483",1881,"Genolevures","http://genolevures.org/","no","can't be reached","not_applicable","not_applicable",2009,83,"no",2004,3,174,"update"
"MBDC0485",1457,"GermOnline","http://www.germonline.org","yes","not_applicable","2015","not_applicable",2007,15,"yes",2004,2,35,"update"
"MBDC0487",1268,"GO: Gene Ontology","http://www.geneontology.org","yes","not_applicable","2016","not_applicable",2006,445,"yes",2004,7,3063,"update"
