"db_id","resource_name","status","debut_yr","total_articles","total_citations","start","transition"
"MBDC1820","AraNet","no",2015,1,17,"online_start","online_only"
"MBDC1821","Araport","yes",2015,1,19,"online_start","online_only"
"MBDC1822","RiceVarMap","yes",2015,1,15,"online_start","online_only"
"MBDC1823","Rice SNP-Seek Database","yes",2015,1,25,"online_start","online_only"
"MBDC1824","Coffee Genome Hub","yes",2015,1,5,"online_start","online_only"
"MBDC1825","CODEX","yes",2015,1,20,"online_start","online_only"
"MBDC1826","GeneFriends","yes",2015,1,15,"online_start","online_only"
"MBDC1827","ImmuCo","yes",2015,1,8,"online_start","online_only"
"MBDC1828","Addgene Repository","yes",2015,1,2,"online_start","online_only"
"MBDC1829","BARCDB: Biobanking Analysis Resource Catalogue","yes",2015,1,1,"online_start","online_only"
"MBDC1830","BARD: BioAssay Research Database","yes",2015,1,4,"online_start","online_only"
"MBDC1831","PlasmoGEM","yes",2015,1,9,"online_start","online_only"
"MBDC1832","sRNATarBase","yes",2016,1,1,"online_start","online_only"
"MBDC1834","CEGA: Conserved Elements from Genomic Alignments","yes",2016,1,2,"online_start","online_only"
"MBDC1835","JuncDB","yes",2016,1,1,"online_start","online_only"
"MBDC1836","RBP-var: RNA-Binding Proteins Variants","yes",2016,1,0,"online_start","online_only"
"MBDC1837","DbSUPER: Database of Super-enhancers","yes",2016,1,5,"online_start","online_only"
"MBDC1838","SEA: Super Enhancer Archive ","yes",2016,1,2,"online_start","online_only"
"MBDC1839","CircNet","yes",2016,1,5,"online_start","online_only"
"MBDC1840","DASHR: Database of Small human noncoding RNAs","yes",2016,1,0,"online_start","online_only"
"MBDC1841","piRNA cluster database","yes",2016,1,1,"online_start","online_only"
"MBDC1842","RPFdb: Ribosome Protected mRNA Fragments","yes",2016,1,2,"online_start","online_only"
"MBDC1843","RMBase: RNA Modification Base","yes",2016,1,2,"online_start","online_only"
"MBDC1844","InterRNA: INTERactions in RNA structures database","yes",2016,1,0,"online_start","online_only"
"MBDC1845","BIGNASim","yes",2016,1,1,"online_start","online_only"
"MBDC1846","NBDB: Nucleotide Binding DataBase","yes",2016,1,3,"online_start","online_only"
"MBDC1848","SORFs.org","yes",2016,1,4,"online_start","online_only"
"MBDC1849","KLIFS","no",2016,1,3,"online_start","online_only"
"MBDC1850","iGNM: Gaussian Network Model Database","yes",2016,1,2,"online_start","online_only"
"MBDC1851","PDBFlex","yes",2016,1,2,"online_start","online_only"
"MBDC1852","Start2Fold","yes",2016,1,1,"online_start","online_only"
"MBDC1853","Metabolomics Workbench","yes",2016,1,4,"online_start","online_only"
"MBDC1854","BiGG Models: Biochemical, Genetic and Genomic Models","no",2016,1,4,"online_start","online_only"
"MBDC1855","MetaNetX","yes",2016,1,3,"online_start","online_only"
"MBDC1856","IPPI-DB: Inhibitors of Protein-Protein Interactions DataBase","yes",2016,1,1,"online_start","online_only"
"MBDC1857","SIGNOR: IGnaling Network Open Resource","yes",2016,1,3,"online_start","online_only"
"MBDC1859","WeGET: Weighted Gene Expression Tool","yes",2016,1,0,"online_start","online_only"
"MBDC1860","MG-RAST","yes",2016,1,4,"online_start","online_only"
"MBDC1861","HPMCD: Human Pan-Microbe Communities Database","yes",2016,1,1,"online_start","online_only"
"MBDC1862","HGTree","yes",2016,1,0,"online_start","online_only"
"MBDC1863","DESM: Dragon Exploration System ","yes",2016,1,0,"online_start","online_only"
"MBDC1864","SigMol","yes",2016,1,1,"online_start","online_only"
"MBDC1865","CauloBrowser","yes",2016,1,2,"online_start","online_only"
"MBDC1866","EK3D: E coli 3D Structure Database","yes",2016,1,1,"online_start","online_only"
"MBDC1867","BacWGSTdb: Bacterial Whole Genome Sequence Typing Database","yes",2016,1,2,"online_start","online_only"
"MBDC1868","PhytoPath","yes",2016,1,1,"online_start","online_only"
"MBDC1869","ENCODE Encyclopedia of DNA Elements ","yes",2016,1,2,"online_start","online_only"
"MBDC1870","dbMAE: Database of Autosomal Monoallelic Expression","yes",2016,1,2,"online_start","online_only"
"MBDC1871","hPSCreg: human Pluripotent Stem Cell registry","yes",2016,1,1,"online_start","online_only"
"MBDC1872","PlanMine","yes",2016,1,4,"online_start","online_only"
"MBDC1873","Digital Development","yes",2016,1,0,"online_start","online_only"
"MBDC1874","InsectBase","yes",2016,1,5,"online_start","online_only"
"MBDC1875","ANISEED","yes",2016,1,4,"online_start","online_only"
"MBDC1876","NHGRI CRISPRz","yes",2016,1,4,"online_start","online_only"
"MBDC1877","MouseNet","yes",2016,1,1,"online_start","online_only"
"MBDC1878","DMDD: Deciphering the Mechanisms of Developmental Disorders","yes",2016,1,1,"online_start","online_only"
"MBDC1879","Aging Chart","yes",2016,1,2,"online_start","online_only"
"MBDC1880","DIDA: Digenic diseases database","yes",2016,1,6,"online_start","online_only"
"MBDC1881","GEneSTATION","yes",2016,1,0,"online_start","online_only"
"MBDC1882","SBR-Blood","yes",2016,1,0,"online_start","online_only"
"MBDC1883","Cancer RNA-Seq Nexus","yes",2016,1,2,"online_start","online_only"
"MBDC1884","BreCAN-DB: BREakpoint profiles of CANcer genomes DataBase","yes",2016,1,0,"online_start","online_only"
"MBDC1885","ccmGDB: cancer cell metabolism genes database","no",2016,1,3,"online_start","online_only"
"MBDC1886","Colorectal Cancer Atlas","yes",2016,1,0,"online_start","online_only"
"MBDC1887","Lnc2Cancer","yes",2016,1,5,"online_start","online_only"
"MBDC1888","MutationAligner","yes",2016,1,0,"online_start","online_only"
"MBDC1889","OpenTein","yes",2016,1,0,"online_start","online_only"
"MBDC1890","SynLethDB","no",2016,1,0,"online_start","online_only"
"MBDC1891","TCGASpliceSeq","yes",2016,1,0,"online_start","online_only"
"MBDC1892","PCOSKB: Polycystic Ovary Syndrome KnowledgeBase","yes",2016,1,0,"online_start","online_only"
"MBDC1893","DGIdb: Drug-Gene Interaction Database","yes",2016,1,5,"online_start","online_only"
"MBDC1894","SIDER: SIDe Effect Resource","yes",2016,1,8,"online_start","online_only"
"MBDC1895","WITHDRAWN","yes",2016,1,2,"online_start","online_only"
"MBDC1896","CPPsite: Cell Penetrating Peptides","yes",2016,1,3,"online_start","online_only"
"MBDC1897","DBAASP: Database of Antimicrobial Activity and Structure of Peptides","yes",2016,1,2,"online_start","online_only"
"MBDC1898","SATPdb: Structurally Annotated Therapeutic Peptides database","yes",2015,1,2,"online_start","online_only"
"MBDC1899","PlantDHS: DNase I Hypersensitive Site","yes",2016,1,0,"online_start","online_only"
"MBDC1900","PlantPAN: Promoter Analysis Navigator","yes",2016,1,7,"online_start","online_only"
"MBDC1901","GREENC","yes",2016,1,3,"online_start","online_only"
"MBDC1902","FLOR-ID: FLOweRing Interactive Databas","yes",2016,1,3,"online_start","online_only"
"MBDC1903","SureChEMBL","yes",2016,1,15,"online_start","online_only"
"MBDC1904","CSDB: Carbohydrate Structure Database","yes",2016,1,0,"online_start","online_only"
"MBDC1905","GlyTouCan","yes",2016,1,3,"online_start","online_only"
"MBDC1906","SugarBindDB","yes",2016,1,2,"online_start","online_only"
"MBDC1907","MitoCarta","no",2016,1,19,"online_start","online_only"
"MBDC1908","MitoAge","yes",2016,1,1,"online_start","online_only"
"MBDC1911","DriverDB","yes",2014,2,17,"online_start","online_only"
"NAR9001","3D-GENOMICS","no",2004,1,15,"online_start","online_only"
"NAR9002","5_SAGE","no",2005,1,13,"online_start","online_only"
"NAR9003","AANT: Amino Acid-Nucleotide Interaction Database","no",2004,1,92,"online_start","online_only"
"NAR9004","AcroMed","no",2005,1,9,"online_start","online_only"
"NAR9005","Ad5 E1A Database","no",1998,1,5,"online_start","online_only"
"NAR9006","AlterORF","no",2008,1,5,"online_start","online_only"
"NAR9007","AluGene","no",2004,1,43,"online_start","online_only"
"NAR9008","aMAZE LightBench","no",2004,1,45,"online_start","online_only"
"NAR9009","AMmtDB","no",1999,3,29,"online_start","online_only"
"NAR9010","AngioDB","no",2002,1,3,"online_start","online_only"
"NAR9011","ANTIMIC","no",2004,1,97,"online_start","online_only"
"NAR9012","Antithrombin III","never_www",1994,1,20,"offline_start","never_transitioned"
"NAR9013","AOBase","no",2006,1,4,"online_start","online_only"
"NAR9014","APC Gene","no",1996,3,274,"online_start","online_only"
"NAR9014","APC Gene","no",1996,3,274,"offline_start","transitioned"
"NAR9015","AraC-XylS database","no",2002,1,74,"online_start","online_only"
"NAR9016","ARGH","no",2005,1,9,"online_start","online_only"
"NAR9017","Argonaute","no",2006,1,58,"online_start","online_only"
"NAR9018","ASAP: Alternative Splicing Annotation Project","no",2003,2,200,"online_start","online_only"
"NAR9019","ASDB: Alternatively Spliced Genes Database","no",1999,2,62,"online_start","online_only"
"NAR9020","AsMamDB: Alternatively spliced genes of Mammals DataBase","no",2001,1,46,"online_start","online_only"
"NAR9021","ASPD: Artificially Selected Proteins/Peptides Database","no",2002,1,17,"online_start","online_only"
"NAR9022","Asthma and Allergy Database","no",1999,1,12,"online_start","online_only"
"NAR9023","ASTRAL Compendium","no",2000,3,924,"online_start","online_only"
"NAR9024","AtDB: Arabidopsis thaliana Database","yes",1998,2,31,"online_start","online_only"
"NAR9025","Axeldb: A Xenopus laevis database","no",2000,1,18,"online_start","online_only"
"NAR9026","BASC","no",2007,1,14,"online_start","online_only"
"NAR9027","BayGenomics","no",2003,1,180,"online_start","online_only"
"NAR9028","BIND: Biomolecular Interaction Network Database","no",2001,3,1567,"online_start","online_only"
"NAR9029","BioHealthBase","no",2008,1,55,"online_start","online_only"
"NAR9030","Bioimage Database","no",1999,1,22,"online_start","online_only"
"NAR9031","BioKnowledge Library","no",2001,1,226,"online_start","online_only"
"NAR9032","BodyMap","no",2000,3,74,"online_start","online_only"
"NAR9033","BSD: Biodegradative Strain Database","no",2003,1,15,"online_start","online_only"
"NAR9034","ButterflyBase","no",2008,1,64,"online_start","online_only"
"NAR9035","CATDB: Complete Arabidopsis Transcriptome Database","yes",2008,2,94,"online_start","online_only"
"NAR9036","cBACr: comprehensive Bacterial Artificial Chromosome resource","no",2001,1,9,"online_start","online_only"
"NAR9037","CDS: Celera Discovery System","no",2002,1,49,"online_start","online_only"
"NAR9038","CKAAPs DB: Conserved Key Amino Acid Positions Database","no",2001,2,12,"online_start","online_only"
"NAR9039","Cloned Human Genes","no",1991,2,5,"online_start","online_only"
"NAR9039","Cloned Human Genes","no",1991,2,5,"offline_start","transitioned"
"NAR9040","CMR: Comprehensive Microbial Resource","no",2001,2,415,"online_start","online_only"
"NAR9041","COMPEL","no",2000,1,51,"online_start","online_only"
"NAR9042","Compilation of tRNA sequences and sequences of tRNA genes","no",1991,5,1401,"offline_start","transitioned"
"NAR9042","Compilation of tRNA sequences and sequences of tRNA genes","no",1991,5,1401,"online_start","online_only"
"NAR9043","CPGN Mendel","no",2001,1,7,"online_start","online_only"
"NAR9044","CroW 21","no",2003,1,24,"online_start","online_only"
"NAR9045","CyanoMutants","yes",1999,1,17,"online_start","online_only"
"NAR9046","DAMPD: Dragon Antimicrobial Peptide Database","yes",2012,1,40,"online_start","online_only"
"NAR9047","DAtA: Database of Arabidopsis thaliana Annotation","no",2000,1,6,"online_start","online_only"
"NAR9048","DB-PABP: Database of PolyAnion-Binding Proteins","no",2008,1,4,"online_start","online_only"
"NAR9049","DBcat","no",1999,2,45,"online_start","online_only"
"NAR9050","DbDNV: Database of Duplicated Nucleotide Variants","no",2011,1,10,"online_start","online_only"
"NAR9051","DED: Database of Evolutionary Distances","no",2005,1,5,"online_start","online_only"
"NAR9052","DEF: Database of Expected Fold-classes","no",1994,2,48,"offline_start","transitioned"
"NAR9052","DEF: Database of Expected Fold-classes","no",1994,2,48,"online_start","online_only"
"NAR9053","DExH/D Protein Family Database","no",2000,1,34,"online_start","online_only"
"NAR9054","DHS: Dictionary of Homologous Superfamilies","yes",2005,1,69,"online_start","online_only"
"NAR9055","Directory of P450-containing Systems","yes",1997,1,5,"online_start","online_only"
"NAR9056","DMAPS: Database of Multiple Alignments for Protein Structures","no",2006,1,4,"online_start","online_only"
"NAR9057","DT40","no",2002,1,26,"online_start","online_only"
"NAR9058","EASED: Extended Alternatively Spliced EST Database","no",2004,1,43,"online_start","online_only"
"NAR9059","EMBL-EBI CluSTr","no",2001,1,87,"online_start","online_only"
"NAR9060","EMBL-EBI E-MSD: Macromolecular Structure Database","yes",2003,4,253,"online_start","online_only"
"NAR9062","EMBL-EBI Identifiers.org","yes",2012,1,36,"online_start","online_only"
"NAR9063","EMBL-EBI IntAct","yes",2004,4,1884,"online_start","online_only"
"NAR9064","EMBL-EBI Proteome Analysis Database","no",2001,2,135,"online_start","online_only"
"NAR9065","EMBL-EBI PSSH: Protein Sequence to Structure Homologies","no",2003,1,9,"online_start","online_only"
"NAR9067","ECD: Escherichia coli database","never_www",1991,4,75,"offline_start","never_transitioned"
"NAR9067","ECD: Escherichia coli database","never_www",1991,4,75,"online_start","online_only"
"NAR9068","ECDC: E coli Database Compilation","no",1996,3,32,"online_start","online_only"
"NAR9069","EICO: Expression-based Imprint Candidate Organizer","no",2004,1,14,"online_start","online_only"
"NAR9070","Elixir Tools and Data Services Registry","yes",2016,1,3,"online_start","online_only"
"NAR9073","EMGLib: Enhanced Microbial Genomes Library","no",1999,2,9,"online_start","online_only"
"NAR9074","EMMA: European Mouse Mutant Archive","yes",2010,1,28,"online_start","online_only"
"NAR9075","EMOTIF database","no",2001,1,95,"online_start","online_only"
"NAR9076","EMP: Enzymes and Metabolic Pathways Database","never_www",1996,1,70,"offline_start","never_transitioned"
"NAR9077","EMPReSS","yes",2008,2,57,"online_start","online_only"
"NAR9078","Ensembl Genomes","yes",2010,4,282,"online_start","online_only"
"NAR9079","Ensembl Trace Archive","no",2008,1,17,"online_start","online_only"
"NAR9080","enviPath","yes",2016,1,1,"online_start","online_only"
"NAR9081","EuPathDB: Eukaryotic Pathogen Database","yes",2010,2,127,"online_start","online_only"
"NAR9082","ExDom","no",2009,1,7,"online_start","online_only"
"NAR9083","ExInt","no",2000,2,59,"online_start","online_only"
"NAR9084","FAMSBASE: Full Automatic Modeling System dataBASE","no",2003,1,17,"online_start","online_only"
"NAR9085","FBN1 Gene Database","never_www",1996,1,14,"offline_start","never_transitioned"
"NAR9086","FIMM","no",2000,2,64,"online_start","online_only"
"NAR9087","FLAGdb/FST","no",2002,1,174,"online_start","online_only"
"NAR9088","FLIGHT","no",2006,1,28,"online_start","online_only"
"NAR9089","FlyNets","no",1998,2,71,"online_start","online_only"
"NAR9090","FREP: Functional REPeats","no",2004,1,3,"online_start","online_only"
"NAR9091","FSN: Flexible Structural Neighborhood","yes",2006,1,12,"online_start","online_only"
"NAR9092","FSSP: Families of Structurally Similar Proteins","no",1994,2,475,"offline_start","transitioned"
"NAR9092","FSSP: Families of Structurally Similar Proteins","no",1994,2,475,"online_start","online_only"
"NAR9093","FusionDB","no",2004,1,49,"online_start","online_only"
"NAR9094","GALA: Genome Alignments and Annotations","no",2005,1,4,"online_start","online_only"
"NAR9095","GDB: Genome Data Base","no",1991,7,302,"online_start","online_only"
"NAR9095","GDB: Genome Data Base","no",1991,7,302,"offline_start","transitioned"
"NAR9096","Gene Aging Nexus","yes",2007,1,33,"online_start","online_only"
"NAR9097","GeneFarm","no",2005,1,11,"online_start","online_only"
"NAR9098","GeneProf Data","yes",2014,1,2,"online_start","online_only"
"NAR9099","GeneTack","no",2013,1,5,"online_start","online_only"
"NAR9100","GENETPIG","no",2003,1,6,"online_start","online_only"
"NAR9101","GeneTrees","no",2007,1,11,"online_start","online_only"
"NAR9102","GenMapDB","no",2001,1,8,"online_start","online_only"
"NAR9103","Genome Properties","no",2007,2,112,"online_start","online_only"
"NAR9105","GIB-V: Genome Information Broker for Viruses","no",2007,1,10,"online_start","online_only"
"NAR9106","GIB: Genome Information Broker","no",2002,1,23,"online_start","online_only"
"NAR9107","GID: Global Image Database","no",2001,1,12,"online_start","online_only"
"NAR9108","GIF-DB: Gene Interactions in the Fly Database","no",1997,2,11,"online_start","online_only"
"NAR9109","GlycoSuiteDB","no",2001,2,167,"online_start","online_only"
"NAR9110","GRASP: Genome-Wide Repository of Associations between SNPs and Phenotypes","no",2015,1,16,"online_start","online_only"
"NAR9111","GRBase: Gene Regulation Database","no",1994,2,3,"online_start","online_only"
"NAR9111","GRBase: Gene Regulation Database","no",1994,2,3,"offline_start","transitioned"
"NAR9112","GRL: Gene Resource Locator","no",2002,1,10,"online_start","online_only"
"NAR9113","Group 1 Intron Database","no",1994,1,119,"online_start","online_only"
"NAR9114","GRR: Glucocorticoid Receptor Resource","no",1996,1,0,"online_start","online_only"
"NAR9115","GSAD: Genome Size in Asteraceae Database","yes",2014,1,11,"online_start","online_only"
"NAR9116","GSDB: Genome Sequence DataBase","no",1996,5,59,"online_start","online_only"
"NAR9117","Guide RNA database","no",1997,3,19,"online_start","online_only"
"NAR9118","H-ANGEL: Human Anatomic Gene Expression Library","no",2005,1,14,"online_start","online_only"
"NAR9119","HAMSTeRS: Haemophilia A Mutation Structure Test and Resource Site","no",1994,4,310,"online_start","online_only"
"NAR9119","HAMSTeRS: Haemophilia A Mutation Structure Test and Resource Site","no",1994,4,310,"offline_start","transitioned"
"NAR9120","HC Forum","no",2001,1,19,"online_start","online_only"
"NAR9122","Hedgehog Signaling Pathway Database","no",2007,1,3,"online_start","online_only"
"NAR9123","HemaExplorer","no",2013,1,33,"online_start","online_only"
"NAR9124","HGMD: Human Gene Mutation Database","no",1998,1,124,"online_start","online_only"
"NAR9125","hiPathDB: human-integrated pathway databas","yes",2012,1,19,"online_start","online_only"
"NAR9126","Histone Compliation and Alignments","never_www",1991,1,45,"offline_start","never_transitioned"
"NAR9127","HIV Positive Selection Mutation Database","yes",2007,1,17,"online_start","online_only"
"NAR9128","HPRT Mutant Database","never_www",1994,1,12,"offline_start","never_transitioned"
"NAR9129","HSSP: Homology-Derived Structures of Proteins","no",1993,5,338,"online_start","online_only"
"NAR9129","HSSP: Homology-Derived Structures of Proteins","no",1993,5,338,"offline_start","transitioned"
"NAR9130","HuGeMap","no",1998,2,11,"online_start","online_only"
"NAR9131","HUGEppi","yes",2004,1,20,"online_start","online_only"
"NAR9132","Human PAML Browser: Phylogenetic Analysis by Maximum Likelihood","no",2008,1,17,"online_start","online_only"
"NAR9133","HyPaLib: Hybrid Pattern Library","no",2001,1,14,"online_start","online_only"
"NAR9134","ICB: Identification and Classification of Bacteria","no",2001,1,47,"online_start","online_only"
"NAR9135","IDB: Intron DataBase","no",2000,1,18,"online_start","online_only"
"NAR9136","IDR:  ImmunoDeficiency Resource","no",2002,1,18,"online_start","online_only"
"NAR9137","IID: Integrated Interactions Database","yes",2016,1,1,"online_start","online_only"
"NAR9138","IMGT/GeneInfo","no",2004,1,23,"online_start","online_only"
"NAR9139","Incyte Genomics","no",2002,1,53,"online_start","online_only"
"NAR9140","INE: INtegrated rice genome Explorer","no",2000,1,39,"online_start","online_only"
"NAR9141","INFOGENE","no",1999,1,34,"online_start","online_only"
"NAR9142","INSDC: International Nucleotide Sequence Database Collaboration","yes",2011,4,166,"online_start","online_only"
"NAR9143","IRESdb: Internal Ribosome Entry Sites database","no",2003,1,67,"online_start","online_only"
"NAR9144","ISbrowser","yes",2010,1,17,"online_start","online_only"
"NAR9145","Islander","yes",2004,2,84,"online_start","online_only"
"NAR9146","ISSD: Integrated Sequence-Structure Database","no",1998,2,34,"online_start","online_only"
"NAR9147","IXDB: integrated X chromosome database","no",1998,2,8,"online_start","online_only"
"NAR9148","JGI Genome Portal","yes",2014,1,75,"online_start","online_only"
"NAR9149","JIC Mendel","no",2001,1,2,"online_start","online_only"
"NAR9150","Kabat Database","no",2000,2,149,"online_start","online_only"
"NAR9151","KEYnet","no",1999,2,8,"online_start","online_only"
"NAR9152","KMDB: Keio Mutation Database","yes",1999,3,23,"online_start","online_only"
"NAR9153","large subunit (23S- and 23S-like) ribosomal RNA structures","never_www",1992,2,398,"offline_start","never_transitioned"
"NAR9153","large subunit (23S- and 23S-like) ribosomal RNA structures","never_www",1992,2,398,"online_start","online_only"
"NAR9154","LDL Receptor Gene Database","never_www",1997,1,48,"offline_start","never_transitioned"
"NAR9155","LDLR Database","no",1998,1,71,"online_start","online_only"
"NAR9156","LIGAND","yes",1999,3,275,"online_start","online_only"
"NAR9157","LISTA","no",1993,3,17,"online_start","online_only"
"NAR9157","LISTA","no",1993,3,17,"offline_start","transitioned"
"NAR9158","LMSD: LIPID MAPS Structure Database","yes",2007,1,235,"online_start","online_only"
"NAR9159","Marfan Database","no",1997,2,104,"online_start","online_only"
"NAR9159","Marfan Database","no",1997,2,104,"offline_start","transitioned"
"NAR9160","Matador","yes",2008,1,91,"online_start","online_only"
"NAR9161","MBDC: Molecular Biology Database Collection","yes",1999,17,917,"online_start","online_only"
"NAR9162","MDB: Metalloprotein Database","no",2002,1,146,"online_start","online_only"
"NAR9163","MERAV: Metabolic gEne RApid Visualizer","yes",2016,1,0,"online_start","online_only"
"NAR9164","MeRNA: Metals in RNA","no",2006,1,37,"online_start","online_only"
"NAR9165","Metabolic Pathway Collection","no",1997,1,32,"online_start","online_only"
"NAR9166","MetaFam","no",2001,1,7,"online_start","online_only"
"NAR9167","MetaFMF","yes",2003,1,5,"online_start","online_only"
"NAR9168","Metagrowth","no",2005,1,11,"online_start","online_only"
"NAR9169","MetaRouter","no",2005,1,26,"online_start","online_only"
"NAR9170","MethylomeDB","yes",2012,1,32,"online_start","online_only"
"NAR9171","MGI: Medicago Genome Initiative","no",2001,1,101,"online_start","online_only"
"NAR9172","MICdb: Microsatellites Database","no",2003,1,21,"online_start","online_only"
"NAR9173","microRNA registry","no",2004,1,1347,"online_start","online_only"
"NAR9174","microTranspoGene","no",2008,1,20,"online_start","online_only"
"NAR9175","MIntAct","yes",2014,1,189,"online_start","online_only"
"NAR9176","MIPS MPact","no",2006,1,220,"online_start","online_only"
"NAR9177","MIPS: Martinsried Institute for Protein Sequences","no",1997,9,2046,"online_start","online_only"
"NAR9177","MIPS: Martinsried Institute for Protein Sequences","no",1997,9,2046,"offline_start","transitioned"
"NAR9178","MitBASE","no",1998,6,48,"online_start","online_only"
"NAR9179","MITOP: MITOchondrial Proteome database","no",1999,2,87,"online_start","online_only"
"NAR9180","MitoP2","no",2004,2,148,"online_start","online_only"
"NAR9181","MmtDB","no",1997,2,10,"online_start","online_only"
"NAR9182","Mobile Group II Introns","yes",2003,1,66,"online_start","online_only"
"NAR9183","Mouse SAGE: Serial Analysis of Gene Expression","no",2004,1,16,"online_start","online_only"
"NAR9184","MPIMP: Mitochondrial Protein Import Machinery of Plants","no",2003,1,28,"online_start","online_only"
"NAR9185","MPW: Metabolic PathWays database ","no",1998,1,95,"online_start","online_only"
"NAR9186","MTID: Mouse Transposon Insertion Database","no",2003,1,19,"online_start","online_only"
"NAR9187","MyGene.info","yes",2013,1,47,"online_start","online_only"
"NAR9188","MyMpn","yes",2015,1,9,"online_start","online_only"
"NAR9189","NBRP: National BioResource Project","yes",2010,1,19,"online_start","online_only"
"NAR9190","NCBI Assembly","yes",2016,1,3,"online_start","online_only"
"NAR9191","NCBI BioSample","yes",2012,1,34,"online_start","online_only"
"NAR9192","NCBI dbSNP: database of single nucleotide polymorphisms","yes",2000,2,2456,"online_start","online_only"
"NAR9193","NCBI Gene","yes",2015,1,50,"online_start","online_only"
"NAR9194","NCBI LocusLink","no",2000,2,756,"online_start","online_only"
"NAR9196","NCBI Peptidome","yes",2010,1,23,"online_start","online_only"
"NAR9197","NCBI PubChem BioAssay","yes",2010,3,470,"online_start","online_only"
"NAR9199","Nematode.net","yes",2004,3,131,"online_start","online_only"
"NAR9200","NPInter","yes",2006,2,75,"online_start","online_only"
"NAR9201","NRMD: Nuclear Receptor Mutation Database","no",2003,1,16,"online_start","online_only"
"NAR9202","NRSub: non-redundant Bacillus subtilis database","no",1996,3,21,"online_start","online_only"
"NAR9203","NTDB","no",2001,2,13,"online_start","online_only"
"NAR9204","NUREBASE","no",2002,2,53,"online_start","online_only"
"NAR9205","OpenSputnik ","no",2005,1,22,"online_start","online_only"
"NAR9206","OperonDB","yes",2009,1,46,"online_start","online_only"
"NAR9207","OrCGDB: Oral Cancer Gene Database","yes",2001,1,12,"online_start","online_only"
"NAR9208","ORFanage","no",2004,1,29,"online_start","online_only"
"NAR9209","OrthoMCL-DB","no",2006,1,432,"online_start","online_only"
"NAR9210","OWL","no",1994,1,122,"online_start","online_only"
"NAR9211","p53 Gene Mutations Database","no",1994,4,227,"online_start","online_only"
"NAR9211","p53 Gene Mutations Database","no",1994,4,227,"offline_start","transitioned"
"NAR9212","p53 Mutations in Human Tumors Database","never_www",1994,3,1348,"offline_start","never_transitioned"
"NAR9212","p53 Mutations in Human Tumors Database","never_www",1994,3,1348,"online_start","online_only"
"NAR9213","PACRAT","no",2003,1,3,"online_start","online_only"
"NAR9214","PairsDB","no",2008,1,11,"online_start","online_only"
"NAR9215","PALSdb: Putative Alternative Splicing database","no",2002,1,48,"online_start","online_only"
"NAR9216","ParaDB","no",2003,1,19,"online_start","online_only"
"NAR9217","Pathema","no",2010,1,19,"online_start","online_only"
"NAR9218","PEP: Predictions for Entire Proteomes","no",2003,1,30,"online_start","online_only"
"NAR9219","PFGD: Phytophthora Functional Genomics Database","no",2006,1,18,"online_start","online_only"
"NAR9220","PGID: Phytophthora Genome Initiative Database","no",2000,1,41,"online_start","online_only"
"NAR9221","PharmGED","no",2007,1,4,"online_start","online_only"
"NAR9222","Phospho.ELM","yes",2008,2,412,"online_start","online_only"
"NAR9223","PhosphoBase","yes",1998,2,274,"online_start","online_only"
"NAR9224","Phytome","no",2006,1,29,"online_start","online_only"
"NAR9225","PIR ALN: Protein Information Resource Alignments","no",1999,1,9,"online_start","online_only"
"NAR9226","PIR NRL-3D","no",2001,1,9,"online_start","online_only"
"NAR9227","PlantMarkers","no",2005,1,35,"online_start","online_only"
"NAR9228","PlantQTL-GE","no",2007,1,17,"online_start","online_only"
"NAR9229","PlantsT","no",2003,1,23,"online_start","online_only"
"NAR9230","PLMltRNA","no",1998,5,16,"online_start","online_only"
"NAR9231","PMRD: Plant MicroRNA Database","no",2010,1,144,"online_start","online_only"
"NAR9232","PRECISE: Predicted and Consensus Interaction Sites in Enzymes","no",2005,1,10,"online_start","online_only"
"NAR9233","Predictome","no",2002,1,110,"online_start","online_only"
"NAR9234","PRESAGE","no",1999,1,37,"online_start","online_only"
"NAR9235","ProDom-CG","no",2000,1,139,"online_start","online_only"
"NAR9236","PROMISE","no",1998,2,39,"online_start","online_only"
"NAR9237","ProNIT","no",2006,1,88,"online_start","online_only"
"NAR9238","PROTCOM: PROTein COMplexes","no",2007,1,34,"online_start","online_only"
"NAR9239","Protein C deficiency","never_www",1996,1,10,"offline_start","never_transitioned"
"NAR9240","ProtoMap","no",2000,1,120,"online_start","online_only"
"NAR9241","PseudoBase++","yes",2009,1,26,"online_start","online_only"
"NAR9242","PSF: Protein Segment Finder","no",2009,1,9,"online_start","online_only"
"NAR9243","PSI-MR: Protein Structure Initiative Material Repository","yes",2010,1,20,"online_start","online_only"
"NAR9244","pSTIING","no",2006,1,35,"online_start","online_only"
"NAR9245","PTM-Switchboard","no",2009,1,10,"online_start","online_only"
"NAR9246","PUMA2","no",2006,1,45,"online_start","online_only"
"NAR9247","PupaSuite","no",2008,1,28,"online_start","online_only"
"NAR9248","QuadBase","yes",2008,1,64,"online_start","online_only"
"NAR9249","RAD: Rice Annotation Database","no",2005,1,12,"online_start","online_only"
"NAR9250","READ: RIKEN Expression Array Database","yes",2002,1,32,"online_start","online_only"
"NAR9251","REDIdb: RNA Editing Database","no",2007,1,27,"online_start","online_only"
"NAR9252","RGKbase: Rice Genome Knowledgebase","yes",2013,1,10,"online_start","online_only"
"NAR9253","RHdb: radiation hybrid database","no",1997,5,41,"online_start","online_only"
