"db_id","article_id","resource_name","access","available","unavailable_message","available_update_date","notes","article_year","citations","status","debut_yr","total_articles","total_citations","article_status","issue_rank","issue_percent_rank","ave_issue_percent_rank","quartile"
"MBDC0217",116,"SBASE","http://www.icgeb.trieste.it","no","related generic reseach institution site redirect","not_applicable","not_applicable",1996,12,"yes",1993,10,170,"update",41,0.267857142857143,0.23189982391478,4
"NAR9068",139,"ECDC: E coli Database Compilation","http://susi.bio.uni-giessen.de/usr/local/www/html/ecdc.html","no","can't be reached","not_applicable","not_applicable",1996,12,"no",1996,3,32,"debut",40,0.285714285714286,0.242701270360845,4
"NAR9313",117,"uRNA database","http://pegasus.uthct.edu/uRNADB/uRNADB.html","no","can't be reached","not_applicable","Charming; Additional uRNAs of interest will be available by the time you read this.",1996,12,"no",1996,2,26,"debut",42,0.25,0.286538461538462,3
"NAR9202",110,"NRSub: non-redundant Bacillus subtilis database","http://ddbjs4h.genes.nig.ac.jp/","no","can't be reached","not_applicable","not_applicable",1996,10,"no",1996,3,21,"debut",44,0.214285714285714,0.128166160081054,4
"NAR9239",108,"Protein C deficiency","Physical","not_www","not_applicable","not_applicable","not_applicable",1996,10,"never_www",1996,1,10,"debut",43,0.232142857142857,0.232142857142857,4
"MBDC0165",140,"GenProtEC: Genes and proteins of Escherichia coli K-12","http://mbl.edu/html/ecoli.html","no","not found","not_applicable","Access - Transfer/Redirect; Genes and proteins of Escherichia coli; not the same as ECD",1996,9,"no",1996,4,148,"debut",45,0.196428571428571,0.40657934783485,3
"MBDC0229",159,"RNA Mutations (Triman Database)","http://www.fandm.edu/Departments/Biology/Databases/RNA.html","yes","not_applicable","unknown","indexing - other; title in scopus index is NOT correct; CORRECTED HERE",1996,8,"yes",1994,5,46,"update",46,0.178571428571429,0.179171148000935,4
"MBDC0245",150,"RNAMDB: RNA Modification Database","http://www-medlib.med.utah.edu/RNAmods/RNAmods.html","no","can't be reached","not_applicable","not_applicable",1996,7,"no",1996,5,621,"debut",47,0.160714285714286,0.580843685439081,2
"MBDC0229",119,"RNA Mutations (Triman Database)","http://www.fandm.edu/Departments/Biology/Databases/RNA.html","yes","not_applicable","unknown","not_applicable",1996,6,"yes",1994,5,46,"update",48,0.142857142857143,0.179171148000935,4
"NAR9277",115,"Small RNA database (Reddy)","http://mbcr.bcm.tmc.edu/smallRNA/smallrna.html","no","can't be reached","not_applicable","not_applicable",1996,6,"no",1991,7,56,"update",50,0.107142857142857,0.110248504317453,4
"NAR9328",144,"Yale Mutation Databases","Physical; Server","not_www","not_applicable","not_applicable","not_applicable",1996,6,"no",1994,4,16,"update",49,0.125,0.0611190671031096,4
"NAR9157",113,"LISTA","http://www.ch.embnet.org/","no","related generic government site redirect","not_applicable","Access - Failure Notes; does not seem to be available at the site",1996,5,"no",1993,3,17,"update",51,0.0892857142857143,0.0742063492063492,4
"MBDC0195",107,"Ribonuclease P Database","Physical; Server","not_www","not_applicable","not_applicable","not_applicable",1996,4,"yes",1994,5,360,"update",52,0.0714285714285714,0.416261008495051,3
"NAR9287",124,"SV40 T Antigen Database","Physical","not_www","not_applicable","not_applicable","not_applicable",1996,3,"no",1996,2,9,"debut",53,0.0535714285714286,0.101253799392097,4
"MBDC0296",153,"MPDB: Molecular Probe Data Base","http://www.ist.unige.it/interlab/mpdb.html","no","can't be reached","not_applicable","not_applicable",1996,2,"no",1992,6,19,"update",54,0.0357142857142857,0.031561462986435,4
"NAR9111",127,"GRBase: Gene Regulation Database","http://www.access.digex.net/regulate","no","can't be reached","not_applicable","not_applicable",1996,1,"no",1994,2,3,"update",55,0.0178571428571429,0.0214285714285715,4
"NAR9114",109,"GRR: Glucocorticoid Receptor Resource","http://biochem1.basic-sci.georgetown.edu/grr/grr.html","no","can't be reached","not_applicable","not_applicable",1996,0,"no",1996,1,0,"debut",56,0,0,4
"MBDC0215",189,"PROSITE","http://expasy.hcuge.ch/","yes","not_applicable","2017","not_applicable",1997,722,"yes",1991,13,5812,"update",1,0.984615384615385,0.918518412266522,1
"MBDC0243",193,"RDP: Ribosomal Database Project","http://rdpwww.life.uiuc.edu/","no","can't be reached","not_applicable","not_applicable",1997,703,"yes",1991,14,10183,"update",2,0.969230769230769,0.931404101322359,1
"MBDC0442",186,"EMBL-EBI Dali","http://www.embl-heidelberg.de/dali/fssp/","no","not found","not_applicable","not_applicable",1997,334,"yes",1997,4,1184,"debut",3,0.953846153846154,0.868469499092599,1
"NAR9288",201,"SWISS-PROT","http://expasy.hcuge.ch/","yes","not_applicable","2017","not_applicable",1997,325,"yes",1991,10,5258,"update",4,0.938461538461538,0.897130826366183,1
"NAR9212",222,"p53 Mutations in Human Tumors Database","Physical; Server","not_www","not_applicable","not_applicable","not_applicable",1997,260,"never_www",1994,3,1348,"update",5,0.923076923076923,0.948168498168498,1
"NAR9177",210,"MIPS: Martinsried Institute for Protein Sequences","Physical","not_www","not_applicable","not_applicable","not_applicable",1997,189,"no",1997,9,2046,"debut",6,0.907692307692308,0.779562801055624,1
"MBDC0137",230,"Human Collagen Mutation Database","http://www.le.ac.uk/depts/ge/collagen/collagen.htm","yes","not_applicable","2016","not_applicable",1997,182,"yes",1997,2,326,"debut",8,0.876923076923077,0.858674304418985,1
"MBDC0282",197,"SCOP: Structural Classification of Proteins","http://scop.mrc-lmb.cam.ac.uk/scop/","yes","not_applicable","2009","not_applicable",1997,182,"yes",1997,7,2578,"debut",7,0.892307692307692,0.901089709743471,1
"MBDC0003",216,"NCBI Genbank","http://www.ncbi.nlm.nih.gov/","yes","not_applicable","2017","not_applicable",1997,174,"yes",1991,24,7582,"update",9,0.861538461538462,0.846557240465988,1
"MBDC0463",223,"European Ribosomal RNA Database","http://rma.uia.ac.be/ssu/","no","can't be reached","not_applicable","Naming; small ribosomal subunit RNA (De Wachter) ",1997,123,"yes",1991,17,2134,"update",10,0.846153846153846,0.71381754248527,2
"MBDC0340",219,"TRANSFAC","http://transfac.gbf-braunschweig.de","no","can't be reached","not_applicable","not_applicable",1997,122,"yes",1996,8,6114,"update",11,0.830769230769231,0.941000951161246,1
"MBDC0209",180,"O-GLYCBASE","http://www.cbs.dtu.dk/netOglyc/cbsnetOglyc.html","no","not found","not_applicable","not_applicable",1997,101,"yes",1996,4,255,"update",12,0.815384615384615,0.577161756683033,2
"MBDC0071",228,"FlyBase","http://flybase.bio.indiana.edu/","yes","not_applicable","2016","Access - Other; many, many access mechanisms and URLs",1997,89,"yes",1994,17,2876,"update",13,0.8,0.728262508297606,2
"MBDC0172",190,"IMGT: ImMunoGeneTics database","http://imgt.cnusc.fr:8104","no","can't be reached","not_applicable","Mirror fail; http://www.ebi.ac.uk/IMGT not found",1997,71,"yes",1997,9,1370,"debut",14,0.784615384615385,0.773396754612089,1
"MBDC0002",225,"EMBL-EBI ENA: European Nucleotide Archive","http://www.ebi.ac.uk","yes","not_applicable","2017","Provenance; DB Content; Database services provided by the EBI (1) are a continuation and extension of the former EMBL Data Library (2), in Heidelberg, Germany",1997,68,"yes",1991,23,1469,"update",15,0.769230769230769,0.577741025455989,2
"MBDC0030",179,"CUTG: Codon Usage Tabulated from GenBank","http://www.dna.affrc.go.jp/∼nakamura/CUTG.html","no","not found","not_applicable","not_applicable",1997,63,"yes",1991,7,1157,"update",16,0.753846153846154,0.765816650309566,1
"NAR9129",208,"HSSP: Homology-Derived Structures of Proteins","http://www.sander.embl-heidelberg.de/","no","can't be reached","not_applicable","not_applicable",1997,51,"no",1993,5,338,"update",17,0.738461538461539,0.634571740316421,2
"NAR9154",204,"LDL Receptor Gene Database","Physical","not_www","not_applicable","not_applicable","not_applicable",1997,48,"never_www",1997,1,48,"debut",19,0.707692307692308,0.707692307692308,2
"NAR9329",202,"YPD: Yeast Proteome Database","http://www.proteome.com/YPDhome.html","no","can't be reached","not_applicable","not_applicable",1997,48,"no",1996,5,555,"update",18,0.723076923076923,0.737402706759784,2
"MBDC0212",220,"PRINTS","http://www.biochem.ucl.ac.uk/bsm/dbbrowser/","yes","not_applicable","2009","not_applicable",1997,45,"yes",1994,8,837,"update",21,0.676923076923077,0.66903431961477,2
"NAR9119",188,"HAMSTeRS: Haemophilia A Mutation Structure Test and Resource Site","http://europium.mrc.rpms.ac.uk","no","can't be reached","not_applicable","not_applicable",1997,45,"no",1994,4,310,"update",20,0.692307692307692,0.643802606967501,2
"MBDC0120",213,"Androgen Receptor Gene Mutations Database","Physical; Server","not_www","not_applicable","not_applicable","not_applicable",1997,43,"no",1994,4,241,"update",22,0.661538461538462,0.618386135141454,2
"MBDC0087",195,"MGD: Mouse Genome Database","http://www.informatics.jax.org","yes","not_applicable","2016","not_applicable",1997,42,"yes",1997,20,1878,"debut",23,0.646153846153846,0.633001319915661,2
"MBDC0194",185,"PIR: Protein Identification Resouce","Physical; Server","not_www","not_applicable","not_applicable","Other; Provenance; Section on ""DATABASE INTEROPERABILITY""and also ... esource originated with the pioneering work of the late Margaret O. Dayhoff in the early 1960s. Since 1988, the Protein Sequence Database has been maintained collaboratively by PIR-International",1997,40,"yes",1991,12,975,"update",24,0.630769230769231,0.557221018603154,2
"MBDC0162",203,"ESTHER: ESTerases, alpha-beta Hydrolase Enzymes and Relatives","http://www.ensam.inra.fr/cholinesterase/","no","not found","not_applicable","not_applicable",1997,39,"yes",1996,5,285,"update",26,0.6,0.595736820039828,2
"MBDC0203",229,"Blocks database","http://blocks.fhcrc.org/","yes","not_applicable","2007","Funding; Service Status; This is the final release of the Blocks Database. The first release of the Blocks Database was made in 1990. Our current funding expires in July 2007 and we have decided not to pursue additional funding as our lab has moved on to other projects and there are now many excellent resources for protein family identification. We recommend starting with the InterPro server which has links to other protein family collections.",1997,39,"yes",1996,5,497,"update",25,0.615384615384615,0.692218370590248,2
"MBDC0224",226,"REBASE: Restriction Enzymes and methylases dataBASE","http://www.neb.com/rebase","no","not found","not_applicable","not_applicable",1997,36,"yes",1991,15,1202,"update",27,0.584615384615385,0.591967837744961,2
"NAR9095",209,"GDB: Genome Data Base","http://gdbwww.gdb.org/","no","can't be reached","not_applicable","not_applicable",1997,35,"no",1991,7,302,"update",28,0.569230769230769,0.469727646995284,3
"MBDC0130",181,"Haemophilia B","http://www.umds.ac.uk/molgen/haemBdatabase","no","related generic reseach institution site redirect","not_applicable","Disambiguation; diff than Hamsters /A",1997,34,"no",1991,7,342,"update",29,0.553846153846154,0.513014440278078,2
"MBDC0123",227,"BTKbase: Bruton's agammaglobulinemia Tyrosine Kinase database","http://www.helsinki.fi/science/signal/btkbase.html","no","can't be reached","not_applicable","not_applicable",1997,32,"no",1996,3,126,"update",31,0.523076923076923,0.564556542748032,2
"NAR9165",196,"Metabolic Pathway Collection","http://www.biobase.com/emphome.html/","no","can't be reached","not_applicable","not_applicable",1997,32,"no",1997,1,32,"debut",30,0.538461538461538,0.538461538461538,2
"MBDC0108",192,"EcoCyc","http://ecocyc.PangeaSystems.com/ecocyc/","no","can't be reached","not_applicable","not_applicable",1997,30,"yes",1996,10,1916,"update",32,0.507692307692308,0.758325888756542,1
"MBDC0463",215,"European Ribosomal RNA Database","http://rrna.uia.ac.be/","no","can't be reached","not_applicable","Naming; large ribosomal subunit RNA database (De Wachter)",1997,28,"yes",1991,17,2134,"update",33,0.492307692307692,0.71381754248527,2
"MBDC0084",237,"MITOMAP","http://www.gen.emory.edu/mitomap.html","no","can't be reached","not_applicable","not_applicable",1997,27,"yes",1996,5,814,"update",34,0.476923076923077,0.771062979573618,1
"MBDC0144",182,"PAH Mutation Analysis Consortium Database","http://www.mcgill.ca/pahdb","no","can't be reached","not_applicable","not_applicable",1997,27,"no",1996,3,96,"update",35,0.461538461538462,0.484899851921129,3
"MBDC0001",218,"DDBJ: DNA Data Bank of Japan","http://www.ddbj.nig.ac.jp","yes","not_applicable","2016","Access - Other; had this address since 1997 at least",1997,26,"yes",1997,19,586,"debut",36,0.446153846153846,0.369554033710743,3
"MBDC0165",214,"GenProtEC: Genes and proteins of Escherichia coli K-12","http://mbl.edu/html/ecoli.html","no","not found","not_applicable","not_applicable",1997,23,"no",1996,4,148,"update",37,0.430769230769231,0.40657934783485,3
"NAR9159",194,"Marfan Database","Physical","not_www","not_applicable","not_applicable","not_applicable",1997,22,"no",1997,2,104,"debut",38,0.415384615384615,0.553436988543371,2
"MBDC0181",191,"MHCPEP: MHC-binding peptides","http://wehih.wehi.edu.au/mhcpep/","no","related generic reseach institution site redirect","not_applicable","not_applicable",1997,20,"no",1994,4,249,"update",39,0.4,0.554673252279635,2
"NAR9299",221,"Transgenic Rodent Mutations Database","http://sunsite.unc.edu/dnam/mainpage.html","yes","not_applicable","unknown","Interface; very old but functional website",1997,20,"yes",1996,3,80,"update",40,0.384615384615385,0.42607746863066,3
"MBDC0217",198,"SBASE","http://www.icgeb.trieste.it/sbase/","yes","not_applicable","2006","not_applicable",1997,19,"yes",1993,10,170,"update",41,0.369230769230769,0.23189982391478,4
"MBDC0048",217,"TransTerm","http://biochem.otago.ac.nz:800/Transterm/homepage/html","no","can't be reached","not_applicable","not_applicable",1997,17,"yes",1993,10,250,"update",42,0.353846153846154,0.3184937498807,3
"MBDC0245",236,"RNAMDB: RNA Modification Database","http://www-medlib.med.utah.edu/RNAmods/RNAmods.html","no","can't be reached","not_applicable","not_applicable",1997,15,"no",1996,5,621,"update",43,0.338461538461538,0.580843685439081,2
"MBDC0230",233,"5S rRNA Data Bank (Erdmann)","http://www.//rose.man.poznan.pl/5SData/5SRNA.html","no","can't be reached","not_applicable","Mirror fail; http://www.chemie.fu-berlin.de/fb/agerdmann/5S_rRNA.html not found",1997,14,"yes",1991,7,254,"update",45,0.307692307692308,0.41879110007579,3
"NAR9313",187,"uRNA database","http://pegasus.uthct.edu/uRNADB/uRNADB.html","no","can't be reached","not_applicable","not_applicable",1997,14,"no",1996,2,26,"update",44,0.323076923076923,0.286538461538462,3
"MBDC0248",232,"SRPDB: Signal Recognition Particle Database","http://pegasus.uthct.edu/SRPDB/SRPDB.html","no","can't be reached","not_applicable","not_applicable",1997,12,"yes",1992,11,296,"update",46,0.292307692307692,0.302306008498003,3
"MBDC0195",241,"Ribonuclease P Database","http://www.mbio.ncsu.edu/RNaseP/home.html","yes","not_applicable","2005","Examples dates; example of last update on homepage is 2013 but database update is 2005 (news)",1997,11,"yes",1994,5,360,"update",47,0.276923076923077,0.416261008495051,3
"NAR9068",231,"ECDC: E coli Database Compilation","http://susi.bio.uni-giessen.de/usr/local/www/html/ecdc.html","no","can't be reached","not_applicable","not_applicable",1997,11,"no",1996,3,32,"update",48,0.261538461538461,0.242701270360845,4
"MBDC0229",207,"RNA Mutations (Triman Database)","http://www.fandm.edu/Departments/Biology/Databases/RNA.html","yes","not_applicable","unknown","not_applicable",1997,10,"yes",1994,5,46,"update",51,0.215384615384615,0.179171148000935,4
"NAR9116",205,"GSDB: Genome Sequence DataBase","http://www.ncgr.org/gsdb","no","not found","not_applicable","not_applicable",1997,10,"no",1996,5,59,"update",49,0.246153846153846,0.230765283128835,4
